1;EXPORT 24JAN24;;MISSING MIGRANTS  - Tracking Deaths Along Migratory Routes;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;;;IOM - International Organization for Migration;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;;;www.missingmigrants.iom.int;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;;;Missing Migrants Project is a joint initiative of IOM's Global Migration Data Analysis Centre (GMDAC) and Media and Communications Division (MCD). ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;UNITED case ID nr.;Incident ID;Main ID;Web ID    (old);Region of Incident;Website Date;Number Dead;Minimum Estimated Number of Missing;Total Dead and Missing;Number of Survivors;Number of Females;Number of Males;Number of Children;Region of Origin;Country of Origin;Cause of Death;Article title;Location of Death;Information Source;LAT;LONG;URL;Migration Route;Source Quality;Incident Type;UNSD Geographical Grouping;Reported Date;Reported Year;Reported Month;IOM Coordinates Getallen omdraaien, onderste eerst in FM  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3135;;2023.MMP1356;2023.MMP1356;;Mediterranean;11/08/23;;1;1;;;;1;Unknown;Unknown;Drowning;;Unspecified location in the Mediterranean - embarkation from Tunisia;UNHCR;LAT  36.16531109;LONG  12.593826;;Central Mediterranean;4;Incident;Uncategorized;;2023;August;36.16531109, 12.593826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;;2023.MMP0679750,2023.MMP0679751,2023.MMP0679752;2023.MMP0679;;Mediterranean;10/08/23;6;28;34;24;;;;Unknown;Bangladesh,Egypt,Unknown;Drowning;;Off the coast of Alhamidya, Libya ;LCG via IOM Libya;LAT  32.92815089;LONG  12.096038;;Central Mediterranean;4;Split Incident;Uncategorized;;2023;August;32.92815089, 12.096038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;;2023.MMP0677;2023.MMP0677;;Mediterranean;09/08/23;;41;41;4;1;2;4;Sub-Saharan Africa (P);Mixed;Drowning;41 dead after latest shipwreck off Lampedusa, Italy probes a migrant boat disaster that left 41 feared dead. Four survivors tell a harrowing tale;Off the coasts of Lampedusa, embarked from Port Sfax, Tunisia;ANSA, AP News, UNHCR;LAT  35.61744307;LONG  12.540096;https://archive.vn/5ilB3;Central Mediterranean;3;Incident;Uncategorized;;2023;August;35.61744307, 12.540096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1090;;2023.MMP1098;2023.MMP1098;;Northern Africa;09/08/23;6;;6;;;6;;Western Africa (P);Unknown;Harsh environmental conditions / lack of adequate shelter, food, water;;Ghardaia, Algeria;IOM Niger Displacement Tracking Matrix;LAT  32.60493927;LONG  3.702675;;Sahara Desert crossing;2;Incident;Northern Africa;;2023;August;32.60493927, 3.702675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;;2023.MMP0672;2023.MMP0672;;Northern Africa;08/08/23;27;;27;;;;;Sub-Saharan Africa (P);Mixed/Unknown;Harsh environmental conditions / lack of adequate shelter, food, water;;Unspecified location at the Libyan-Tunisian border;Spokesperson for the Libyan government via AP News, Middle East Monitor;LAT  32.25802585;LONG  11.071698;https://apnews.com/article/libya-migrants-deaths-desert-tunisia-d1030c82521aa6c32095f9098c0f9f35;;5;Cumulative Incident;Uncategorized;;2023;August;32.25802585, 11.071698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3136;;2023.MMP0678;2023.MMP0678;;Mediterranean;08/08/23;1;;1;;;;;Unknown;Unknown;Drowning;;Remains washed ashore at Alzzawyia, Libya ;IOM Libya;LAT  32.76205422;LONG  12.742022;;Central Mediterranean;4;Incident;Uncategorized;;2023;August;32.76205422, 12.742022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3137;;2023.MMP0628;2023.MMP0628;;Europe;07/08/23;1;;1;;;1;;Unknown;Unknown;Mixed or unknown;"Un migrant retrouvé mort sur une route dans les Hautes-Alpes : ""une autopsie sera pratiquée""";The body of a man was found on the Gondrans military road, between Briançon and Montgenèvre, in the Hautes-Alpes;France3, 20 Minutes, BFMTV;LAT  44.90150817;LONG  6.718102;https://archive.ph/Rab0W;Italy to France;3;Incident;Western Europe;;2023;August;44.90150817, 6.718102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3138;;2023.MMP0642;2023.MMP0642;;Mediterranean;07/08/23;;1;1;49;;;1;Western Africa;Gambia;Drowning;;Fell overboard around 34°32’ N, 011°578’E (Maltese SRR zone);Médecins Sans Frontières (MSF OCA) ;LAT  34.5333333;LONG  20.633333;;Central Mediterranean;4;Incident;Uncategorized;;2023;August;34.5333333, 20.633333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;;2023.MMP0676;2023.MMP0676;;Mediterranean;06/08/23;11;44;55;2;;;;Sub-Saharan Africa (P);Mixed;Drowning;11 Dead, 44 Missing in Shipwreck Off Tunisia's Coast;Kerkennah island, Tunisia;VOA, Info Migrants, Tunisian Spokesmen Via news;LAT  34.75626624;LONG  11.106557;https://www.voaafrica.com/a/eleven-dead-44-missing-in-shipwreck-off-tunisia-s-coast/7214696.html;Central Mediterranean;3;Incident;Uncategorized;;2023;August;34.75626624, 11.106557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;;2023.MMP0618;2023.MMP0618;;Mediterranean;05/08/23;2;31;33;59;1;;1;Western Africa (P);Unknown;Harsh environmental conditions / lack of adequate shelter, food, water;Bodies of woman and toddler found after migrant boats sink off Lampedusa;About 25 miles south-west of Lampedusa - embarked from Sfax, Tunisia on 3 August ;IOM Italy, The Guardian, ANSA Italy;LAT  34.934474;LONG  12.410204;https://archive.ph/Nt0n7;Central Mediterranean;4;Incident;Uncategorized;;2023;August;34.934474, 12.410204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1224;;2023.MMP0669;2023.MMP0669;;Northern Africa;05/08/23;5;;5;189;;;;Western Africa;Senegal;Drowning;New interception of Senegalese migrants on the Moroccan coast;Off the coasts of Guerguerat, Dakhla, Western Sahara;MAP, InfoMigrants;LAT  23.79131613;LONG  -15.932074;https://web.archive.org/web/20230807145427https://www.mapnews.ma/en/actualites/general/royal-navy-rescues-194-would-be-irregular-migrants-military-source;Western Africa / Atlantic route to the Canary Islands;5;Incident;Uncategorized;;2023;August;23.79131613, -15.932074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1613;;2023.MMP1355;2023.MMP1355;;Mediterranean;05/08/23;1;2;3;44;;;;Unknown;Unknown;Drowning;;Unspecified location in the Mediterranean - embarkation from Sfax, Tunisia on 3 Aug;UNHCR;LAT  35.04652145;LONG  11.446325;;Central Mediterranean;4;Incident;Uncategorized;;2023;August;35.04652145, 11.446325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3139;;2023.MMP0688;2023.MMP0688;;Europe;05/08/23;1;;1;;;1;;Northern Africa;Egypt;Sickness / lack of access to adequate healthcare;;Unspecified location in Kamianets District on the Polish border, Belarus;Belarusian State Border Committee, IOM Belarus;LAT  52.46097657;LONG  23.384075;https://web.archive.org/web/20230806020225/https://t.me/gpkgovby/3672;Belarus-EU border;5;Incident;Eastern Europe;;2023;August;52.46097657, 23.384075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
890;;2023.MMP1143;2023.MMP1143;;Northern Africa;04/08/23;8;;8;;;8;;Western Africa;Niger;Harsh environmental conditions / lack of adequate shelter, food, water;;Oran, Algeria;IOM Niger Displacement Tracking Matrix;LAT  35.70074358;LONG  -0.6358;;;2;Incident;Northern Africa;;2023;August;35.70074358, -0.6358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2098;;2023.MMP13541451,2023.MMP13541452;2023.MMP1354;;Mediterranean;03/08/23;1;1;2;40;;1;1;Western Africa;Côte d'Ivoire,Nigeria;Drowning,Mixed or unknown;;Unspecified location in the Mediterranean - embarkation from Sfax, Tunisia 3 days earlier;UNHCR;LAT  35.04652145;LONG  11.446325;;Central Mediterranean;4;Split Incident;Uncategorized;;2023;August;35.04652145, 11.446325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3140;;2023.MMP0681;2023.MMP0681;;Mediterranean;03/08/23;1;;1;;;;;Unknown;Unknown;Drowning;;Remains washed ashore at Sabratha, Libya;IOM Libya;LAT  32.78384464;LONG  12.447573;;Central Mediterranean;4;Incident;Uncategorized;;2023;August;32.78384464, 12.447573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2099;;2023.MMP0670;2023.MMP0670;;Northern Africa;02/08/23;2;;2;80;8;;3;Sub-Saharan Africa (P);Mixed/Unknown;Harsh environmental conditions / lack of adequate shelter, food, water;2 bodies found in the Libyan Tunisian Border;Unspecified location at the Libyan-Tunisian border;Brigadier 19 Border Guard's Facebook page;LAT  32.34653924;LONG  11.214415;https://www.facebook.com/permalink.php?story_fbid=pfbid02uXiv8GW9yRKwvoCeqmN4rPyvj2yj63qGqjy3h9ZzRAavLaP7J7QQDJcHXXVFUzrAl&id=100090277741977;;5;Incident;Uncategorized;;2023;August;32.34653924, 11.214415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3141;;2023.MMP0616;2023.MMP0616;;Europe;01/08/23;1;;1;6;;2;1;Western Asia (P);Unknown;Vehicle accident / death linked to hazardous transport;FATAL ACCIDENT ON THE M5 MOTORWAY ;Kecskemet, Hungary;Hungarian Police report, InfoMigrants;LAT  46.890955;LONG  19.647471;https://archive.ph/xhSU6;Türkiye-Europe land route;3;Incident;Eastern Europe;;2023;August;46.890955, 19.647471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1091;;2023.MMP0671;2023.MMP0671;;Northern Africa;31/07/23;6;;6;;;2;;Sub-Saharan Africa (P);Mixed/Unknown;Harsh environmental conditions / lack of adequate shelter, food, water;Six unidentified African migrant bodies were found at the border with Tunisia.;Between Ain Naka and Abu al-Sharaf near the border town of al-Assa, at the Libyan-Tunisian border.;Brigadier 19 Border Guard's Facebook page, Libyan News Agency;LAT  32.83086083;LONG  11.636178;https://lana.gov.ly/post.php?lang=en&id=284435;;5;Incident;Uncategorized;;2023;July;32.83086083, 11.636178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3142;;2023.MMP0680;2023.MMP0680;;Mediterranean;30/07/23;1;;1;;;;;Unknown;Unknown;Drowning;;Remains washed ashore at Um Alarzam, Libya ;IOM Libya;LAT  32.7660136;LONG  22.632587;;Central Mediterranean;4;Incident;Uncategorized;;2023;July;32.7660136, 22.632587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3143;;2023.MMP0736;2023.MMP0736;;Northern Africa;30/07/23;1;;1;;;1;;Unknown;Unknown;Violence;;Al Afia, Brak, Libya;IOM Libya Displacement Tracking Matrix;LAT  27.53753065;LONG  14.260124;;;2;Incident;Northern Africa;;2023;July;27.53753065, 14.260124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1614;;2023.MMP1314;2023.MMP1314;;Mediterranean;29/07/23;3;;3;5;1;;2;Northern Africa;Algeria;Drowning;;Almería, Spain - departure from Oran, Algeria;CIPIMD;LAT  36.8274638;LONG  -2.461174;;Western Mediterranean;4;Incident;Uncategorized;;2023;July;36.8274638, -2.461174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3144;;2023.MMP1097;2023.MMP1097;;Northern Africa;28/07/23;1;;1;;;1;;Western Africa (P);Unknown;Vehicle accident / death linked to hazardous transport;;Ghardaia, Algeria;IOM Niger Displacement Tracking Matrix;LAT  32.60493927;LONG  3.702675;;Sahara Desert crossing;2;Incident;Northern Africa;;2023;July;32.60493927, 3.702675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
709;;2023.MMP0606676,2023.MMP0606677,2023.MMP0606678;2023.MMP0606;;Northern Africa;26/07/23;11;;11;;3;7;2;Sub-Saharan Africa (P);Sierra Leone,Sudan,Unknown;Harsh environmental conditions / lack of adequate shelter, food, water;;Unspecified location between Ra's Ajdir and Al Assah, Libya, along the border with Tunisia;IOM Libya, Libya Ministry of Justice;LAT  32.94810449;LONG  11.549077;;;4;Split Incident;Northern Africa;;2023;July;32.94810449, 11.549077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2100;;2023.MMP0584;2023.MMP0584;;Western Asia;26/07/23;2;;2;;;2;;Western Africa (P);Unknown;Vehicle accident / death linked to hazardous transport;;At the Kap?kule Türkiye-Bulgaria Border Gate, Edirne, Türkiye;Son Dakika, Hurriyet;LAT 41.71697242;LONG 26.351489;https://archive.ph/qVaGR;Türkiye-Europe land route;3;Incident;Western Asia;;2023;July;41.71697242, 26.351489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;;2023.MMP0588;2023.MMP0588;;Western Africa;24/07/23;16;37;53;2;2;;;Western Africa (P);Unknown;Drowning;;Off the coast of Ouakam, Dakar, Senegal ;IOM Senegal;LAT  14.71870705;LONG  -17.506255;;Western Africa / Atlantic route to the Canary Islands;4;Incident;Uncategorized;;2023;July;14.71870705, -17.506255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3145;;2023.MMP0574;2023.MMP0574;;Northern Africa;24/07/23;1;;1;84;;;;Sub-Saharan Africa (P);Unknown;Mixed or unknown;;Around 8.5 nautical miles (15.7 km) from Gran Canaria, Spain - disembarked at Arguineguin port ;112 Canarias, Reuters;LAT  27.71705882;LONG  -15.416383;https://archive.ph/NnwsH;Western Africa / Atlantic route to the Canary Islands;5;Incident;Uncategorized;;2023;July;27.71705882, -15.416383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3146;;2023.MMP1092;2023.MMP1092;;Western Africa;24/07/23;1;;1;;;;1;Western Africa;Nigeria;Sickness / lack of access to adequate healthcare;;Arlit, Agadez, Niger;IOM Niger Displacement Tracking Matrix;LAT  18.73986243;LONG  7.390924;;Sahara Desert crossing;2;Incident;Western Africa;;2023;July;18.73986243, 7.390924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1225;;2023.MMP1353;2023.MMP1353;;Mediterranean;23/07/23;1;4;5;37;;;;Unknown;Unknown;Drowning;;Unspecified location in the Mediterranean - embarkation from Sfax, Tunisia on 22 Jul;UNHCR;LAT  35.04652145;LONG  11.446325;;Central Mediterranean;4;Incident;Uncategorized;;2023;July;35.04652145, 11.446325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1395;;2023.MMP0583;2023.MMP0583;;Western Asia;23/07/23;4;;4;;;4;;Western Asia;Syrian Arab Republic;Vehicle accident / death linked to hazardous transport;4 irregular migrants attempting to cross into Europe in truck die in Türkiye;In Ipsala, Edirne province, Türkiye - travelling from Izmir towards Thessaloniki, Greece.;Andalou Agency, Son Dakika, Orient News;LAT 40.91271268;LONG 26.369657;https://archive.ph/AypOI;Türkiye-Europe land route;3;Incident;Western Asia;;2023;July;40.91271268, 26.369657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2101;;2023.MMP0605;2023.MMP0605;;Northern Africa;23/07/23;;2;2;;;;;Sub-Saharan Africa (P);Unknown;Harsh environmental conditions / lack of adequate shelter, food, water;;Unspecified location in desert in Tunisia, along the border with Libya, between Ra's Ajdir and Al Assah;IOM Libya;LAT  33.08571203;LONG  11.509263;;;4;Incident;Northern Africa;;2023;July;33.08571203, 11.509263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3147;;2023.MMP0568;2023.MMP0568;;Mediterranean;23/07/23;1;;1;;;;;Unknown;Unknown;Drowning;;Remains found near Um'alrazam 100 km northeast of Benghazi, Libya;Libya National Safety Authority in East via IOM Libya ;LAT  32.23812491;LONG  20.149743;;Central Mediterranean;4;Incident;Uncategorized;;2023;July;32.23812491, 20.149743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3148;;2023.MMP0572;2023.MMP0572;;Northern Africa;23/07/23;1;;1;;1;;;Western Africa;Sierra Leone;Mixed or unknown;;Body recovered near Tawil Rutba, Libya, presumably after alleged forced expulsion from Tunisia;IOM Libya;LAT  32.80827441;LONG  11.584487;;;4;Incident;Northern Africa;;2023;July;32.80827441, 11.584487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3149;;2023.MMP0573;2023.MMP0573;;Northern Africa;23/07/23;1;;1;10;;1;;Unknown;Unknown;Mixed or unknown;;Body recovered near Tawil Rutba, Libya, presumably after alleged forced expulsion from Tunisia;IOM Libya;LAT  32.80827441;LONG  11.584487;;;4;Incident;Northern Africa;;2023;July;32.80827441, 11.584487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1226;;2023.MMP0567636,2023.MMP0567637;2023.MMP0567;;Northern Africa;22/07/23;5;;5;;;;;Unknown;Unknown;Mixed or unknown;;Bersis 50 KM of Benghazi, Libya ,Tulmitha 50 KM of Benghazi, Libya ;Libyan Red Crescent via IOM Libya;LAT  32.10260631;LONG  20.072957;;;4;Split Incident;Northern Africa;;2023;July;32.10260631, 20.072957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3150;;2023.MMP0607;2023.MMP0607;;Mediterranean;22/07/23;1;;1;33;;1;;Northern Africa;Morocco;Mixed or unknown;;Off the coast of Adra, Almeria, Spain;EFE, Publico, Heroes del mar;LAT  36.74077421;LONG  -3.019314;https://archive.ph/mJvKl;Western Mediterranean;4;Incident;Uncategorized;;2023;July;36.74077421, -3.019314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3151;;2023.MMP1313;2023.MMP1313;;Mediterranean;22/07/23;1;;1;;;;;Northern Africa (P);Unknown;Mixed or unknown;;Arrived dead at the port of Almería, Spain;CIPIMD;LAT  36.83151715;LONG  -2.469971;;Western Mediterranean;4;Incident;Uncategorized;;2023;July;36.83151715, -2.469971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3152;;2023.MMP0571;2023.MMP0571;;Northern Africa;22/07/23;1;;1;;1;;;Unknown;Unknown;Mixed or unknown;;Body recovered near Tawil Rutba, Libya, presumably after alleged forced expulsion from Tunisia;IOM Libya;LAT  32.80827441;LONG  11.584487;;;4;Incident;Northern Africa;;2023;July;32.80827441, 11.584487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1092;;2023.MMP1312;2023.MMP1312;;Mediterranean;21/07/23;6;;6;48;;;;Northern Africa;Morocco;Drowning;;Near Plage Al-Kallat, Iaazzanene, Nador province, Morocco;CIPIMD, Euronews;LAT  35.26168756;LONG  -3.150132;https://archive.vn/mtCUl;Western Mediterranean;4;Incident;Uncategorized;;2023;July;35.26168756, -3.150132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1093;;2023.MMP0587;2023.MMP0587;;Northern Africa;21/07/23;6;;6;48;;;;Mixed;Unknown;Drowning;;Unspecified location off the coast of Nador, Morocco ;"El Nashra, Swiss Info; CGTN, IOM Morrocco";LAT  35.17187365;LONG  -2.903182;http://archive.today/BE184;Western Africa / Atlantic route to the Canary Islands;4;Incident;Uncategorized;;2023;July;35.17187365, -2.903182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3153;;2023.MMP1095;2023.MMP1095;;Western Africa;21/07/23;1;;1;;;1;;Western Africa;Nigeria;Sickness / lack of access to adequate healthcare;;Tchibarakaten, Agadez, Niger;IOM Niger Displacement Tracking Matrix;LAT  16.9847236;LONG  8.00525;;Sahara Desert crossing;2;Incident;Western Africa;;2023;July;16.9847236, 8.00525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
622;;2023.MMP0586;2023.MMP0586;;Northern Africa;20/07/23;13;;13;6;;;;Western Africa;Senegal;Drowning;Thirteen Senegalese Migrants Die In Boat Capsize Off Morocco;Off the coasts of Dakhla, Western Sahara - 6 survivors are being treated in Al-Dakhla Hospital ;Barron's News, InfoMigrants, IOM Morrocco;LAT  23.72836078;LONG  -15.901632;http://archive.today/Ukd01;Western Africa / Atlantic route to the Canary Islands;4;Incident;Uncategorized;;2023;July;23.72836078, -15.901632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1227;;2023.MMP1311;2023.MMP1311;;Mediterranean;20/07/23;1;4;5;20;;;;Northern Africa;Algeria;Drowning;;Off Almería, Spain - departure from Ténès, Algeria;CIPIMD;LAT  36.50668359;LONG  -2.116542;;Western Mediterranean;4;Incident;Uncategorized;;2023;July;36.50668359, -2.116542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1615;;2023.MMP0570;2023.MMP0570;;Northern Africa;19/07/23;3;;3;;3;;;Unknown;Unknown;Mixed or unknown;;Survivors rescued from Tawil Rutba, near Al-Assah, Libya after alleged forced expulsion from Tunisia;IOM Libya;LAT  32.80827441;LONG  11.584487;;;4;Incident;Northern Africa;;2023;July;32.80827441, 11.584487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3154;;2023.MMP0569;2023.MMP0569;;Northern Africa;19/07/23;1;;1;;;1;;Unknown;Unknown;Mixed or unknown;;Body recovered at unspecified location in desert in Libya, presumably after alleged forced expulsion from Tunisia;IOM Libya;LAT  32.94655961;LONG  11.532978;;;4;Incident;Northern Africa;;2023;July;32.94655961, 11.532978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1616;;2023.MMP0517;2023.MMP0517;;Northern Africa;18/07/23;2;1;3;2;;;;Unknown;Unknown;Mixed or unknown;;Survivors rescued from Boushref, near Al-Assah, Libya after alleged forced expulsion from Tunisia;IOM Libya;LAT  32.94655961;LONG  11.532978;;;4;Incident;Northern Africa;;2023;July;32.94655961, 11.532978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
891;;2023.MMP0515;2023.MMP0515;;Northern Africa;17/07/23;3;5;8;10;;;;Unknown;Unknown;Mixed or unknown;;Survivors rescued from Dharet Alkss, near Al-Assah, Libya after alleged forced expulsion from Tunisia;IOM Libya;LAT  32.94655961;LONG  11.532978;;;4;Incident;Northern Africa;;2023;July;32.94655961, 11.532978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2102;;2023.MMP0516;2023.MMP0516;;Northern Africa;17/07/23;;2;2;12;;;;Unknown;Unknown;Mixed or unknown;;Survivors rescued from Tawil Rutba, near Al-Assah, Libya after alleged forced expulsion from Tunisia;IOM Libya;LAT  32.80827441;LONG  11.584487;;;4;Incident;Northern Africa;;2023;July;32.80827441, 11.584487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
451;;2023.MMP0514;2023.MMP0514;;Northern Africa;16/07/23;5;14;19;16;;;;Unknown;Unknown;Mixed or unknown;;Survivors rescued from Tawil Rutba, near Al-Assah, Libya after alleged forced expulsion from Tunisia;IOM Libya;LAT  32.80827441;LONG  11.584487;;;4;Incident;Northern Africa;;2023;July;32.80827441, 11.584487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1396;;2023.MMP0533;2023.MMP0533;;Mediterranean;16/07/23;;4;4;13;;;;Northern Africa;Mixed;Drowning;Buscan a cuatro inmigrantes desaparecidos en el trayecto de una patera a la deriva frente a la costa de Almería;"Unspecified location ""far"" from the coast of Almeria, Spain. Boat departed from Oran, Algeria on 12 Jul";Heroes del Mar, CIPIMD, ABC de Andalucía;LAT  36.3423573;LONG  -1.783771;https://archive.ph/bzCKP;Western Mediterranean;4;Incident;Uncategorized;;2023;July;36.3423573, -1.783771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2103;;2023.MMP0513;2023.MMP0513;;Northern Africa;15/07/23;2;;2;4;;;;Unknown;Unknown;Mixed or unknown;;Survivors rescued from Boushref, near Al-Assah, Libya after alleged forced expulsion from Tunisia;IOM Libya;LAT  32.94655961;LONG  11.532978;;;4;Incident;Northern Africa;;2023;July;32.94655961, 11.532978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2104;;2023.MMP1093;2023.MMP1093;;Western Africa;14/07/23;2;;2;;;2;;Northern Africa;Sudan;Accidental death;;Arlit, Agadez, Niger;IOM Niger Displacement Tracking Matrix;LAT  18.73986243;LONG  7.390924;;Sahara Desert crossing;2;Incident;Western Africa;;2023;July;18.73986243, 7.390924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
