Event id;Date;Year;Description;Location;Source;Source URL;Data set;Del Grande ID;Dead and missing;crossing-to;crossing-from;death-in;lng;lat;route;Cause of death
271;22/07/2009 02:00;2009;Found on the beach of La Fontanilla Marbella a corpse in an advanced state of decomposition (Jul 22, 2009);marbella;Sur;http://www.diariosur.es/20090722/marbella/aparece-playa-cadaver-decapitado-20090722.html;Del grande;1363;1;;;Spain;-4.882447;36.510071;Western Mediteranean route;
270;23/07/2009 02:00;2009;Traffic accident with a truck load of emigrants to Kulp, in the province of Diyarbakr. Three people die, 18 injured (Jul 23, 2009);Diyarbakr;France Presse;http://www.hurriyetdailynews.com/n.php?n=three-immigrants-killed-in-road-accident-2009-07-23;Del grande;1364;3;;;Turkey;40.230629;37.91441;;
269;24/07/2009 02:00;2009;Missing a man fell into the sea during a rescue operation off the coast of Manilva, Malaga (Jul 24, 2009);malaga;Sur;http://www.diariosur.es/20090724/malaga/buscan-naufrago-patera-20090724.html;Del grande;1365;1;;;Spain;-4.421266;36.721261;Western Mediteranean route;
267;27/07/2009 02:00;2009;Beaten by the police in the Greek port of Igoumenitsa, while trying to get on a truck ready to embark for Italy, a young Kurdish died at the hospital in Thessaloniki after four months in a coma (Jul 27, 2009);igoumenitsa;Reuters;http://fortresseurope.blogspot.com/2006/01/pestato-sangue-dalla-polizia-greca-come.html;Del grande;1367;1;;;Greece;20.265534;39.50615;;
266;31/07/2009 02:00;2009;Egyptian police opened fire on a group of migrants at the border with Israel. A dead. It is the seventh victim since last May (Jul 31, 2009);Sinai, Egypt;Reuters;http://fortresseurope.blogspot.com/2009/08/egypt-police-kill-african-migrant-at.html;Del grande;1368;1;;;Egypt;32.899829;24.088938;;
264;07/08/2009 02:00;2009;A dead near the port of Igoumenitsa. It was hidden in a truck, thinking that he was going to Italy, but when he realized he was heading to Athens threw himself losing his life in the fall (Aug 7, 2009);igoumenitsa;Kathimerini;http://fortresseurope.blogspot.com/2009/08/body-found-at-igoumenitsa-port.html;Del grande;1370;1;;;Greece;20.265534;39.50615;;
263;09/08/2009 02:00;2009;The Libyan police suppressed a riot erupted during an escape attempt in Ganfuda detention camp in Benghazi. At least six Somali refugees are stabbed to death. Other sources claim that the dead are 20 (Aug 9, 2009);benghazi;Fortress Europe;http://fortresseurope.blogspot.com/2009/08/benghazi-spunta-un-testimone-ecco-come.html;Del grande;1371;20;;;Libya;20.066667;32.116667;;
262;10/08/2009 02:00;2009;Landing at Pantelleria. From the boat adrift, three miles from the island, four of the nine Tunisians on board trying to go swimming. A dispersed (Aug 10, 2009);pantelleria;Ansa;http://fortresseurope.blogspot.com/2009/08/sbarco-pantelleria-uno-grave-e-un.html;Del grande;1372;1;;;Italy;11.940496;36.828221;Central Mediteranean route;
261;11/08/2009 02:00;2009;Found a dead body in the sea, the waters of Cartagena, between Cabo del Agua and the island of Escombreras (Aug 11, 2009);Cartagena;La Verdad;http://fortresseurope.blogspot.com/2009/08/hallan-el-cadaver-de-un-hombre-flotando.html;Del grande;1373;1;;;Spain;-0.996584;37.625683;Western Mediteranean route;
260;13/08/2009 02:00;2009;Recovered two dead bodies in the waters of the island of Kos, victims of a shipwreck. Another three people are reported missing (Aug 13, 2009);kos;Kathimerini;http://fortresseurope.blogspot.com/2009/08/greece-two-drown-in-migrant-boat.html;Del grande;1374;5;;;Greece;27.102943;36.799851;Eastern Mediteranean route Sea;
258;20/08/2009 02:00;2009;A man hanging under the chassis of a truck just landed at the port of Brindisi loses his grip and falls, dying instantly (Aug 20, 2009);brindisi;Ansa;http://fortresseurope.blogspot.com/2009/08/immigrato-cade-da-camion-e-muore.html;Del grande;1376;1;;;Italy;17.941762;40.632728;Apulia & Calbria;
257;22/08/2009 02:00;2009;Spotted by a boater a corpse in the waters of Linosa, 24 miles north of Lampedusa (Aug 22, 2009);lampedusa;Repubblica;http://fortresseurope.blogspot.com/2009/08/trovato-un-cadavere-largo-di-linosa.html;Del grande;1377;1;;;Italy;12.59292;35.508622;Central Mediteranean route;
256;27/08/2009 02:00;2009;Rescued boat adrift with 79 passengers on board off the coast of Malta. Water found in the body of a man with no life (Aug 27, 2009);malta;Ansa;http://fortresseurope.blogspot.com/2009/08/sbarcati-134-emigrati-malta-e-siracusa.html;Del grande;1378;1;;;Malta;14.375416;35.937496;Central Mediteranean route;
253;01/09/2009 02:00;2009;Egyptian police shooting at a group of migrants along the Sinai border with Israel. A man killed. Seriously injured an Eritrean girl 18 years (Sep 1, 2009);Sinai, Egypt;Reuters;http://fortresseurope.blogspot.com/2009/09/egypt-police-kill-african-at-border.html;Del grande;1381;1;;;Egypt;32.899829;24.088938;;
252;09/09/2009 02:00;2009;Four migrants killed in the shooting of Egyptian police along the border with Israel in Sinai. Already the 12 people killed since May 2009 (Sep 9, 2009);Sinai, Egypt;Reuters;http://fortresseurope.blogspot.com/2009/09/egypt-police-kill-4-migrants-at-israeli.html;Del grande;1382;4;;;Egypt;32.899829;24.088938;;
251;16/09/2009 02:00;2009;Two Eritrean refugees killed in the shooting of Egyptian police along the border with Israel in Sinai (Sep 16, 2009);Sinai, Egypt;Reuters;http://fortresseurope.blogspot.com/2009/09/egyptian-police-kill-two-eritreans-at.html;Del grande;1383;2;;;Egypt;32.899829;24.088938;;
249;23/09/2009 02:00;2009;An exiled Eritrean killed in the shooting of Egyptian police along the border with Israel in Sinai (Sep 23, 2009);Sinai, Egypt;Reuters;http://fortresseurope.blogspot.com/2009/10/egypt-police-kill-eritrean-migrant-at.html;Del grande;1385;1;;;Egypt;32.899829;24.088938;;
248;07/10/2009 02:00;2009;Landing at Gela. 3 bodies recovered. Three others remain missing (Oct 7, 2009);gela;Ansa;http://fortresseurope.blogspot.com/2009/10/abbandonati-in-mare-sei-morti-gela.html;Del grande;1386;6;;;Italy;14.240354;37.074153;Central Mediteranean route;
247;26/10/2009 01:00;2009;Landed at Pozzallo 300 Eritreans and Somalis stuck for five days in a stormy sea. A dead man on board (Oct 26, 2009);pozzallo;Repubblica;http://fortresseurope.blogspot.com/2009/10/barcone-sbarca-nel-ragusano-un-morto.html;Del grande;1387;1;;;Italy;14.849113;36.729861;Central Mediteranean route;
246;27/10/2009 01:00;2009;Shipwreck in the waters of Lesvos. Drown 3 women and 5 Afghan children (Oct 27, 2009);lesvos;AP;http://fortresseurope.blogspot.com/2009/10/8-afghan-immigrants-drown-as-boat-sinks.html;Del grande;1388;8;;;Greece;26.372171;39.16408;Eastern Mediteranean route Sea;
243;02/11/2009 01:00;2009;Found a dead body on the island of Lesvos. It would be the ninth victim of the sinking of October 27 (Nov 2, 2009);lesvos;Ansa;http://fortresseurope.blogspot.com/2009/11/death-toll-in-migrant-sea-tragedy-hits.html;Del grande;1391;1;;;Greece;26.372171;39.16408;Eastern Mediteranean route Sea;
242;06/11/2009 01:00;2009;Shipwreck off the coast of Turkey in Bodrum, 7 bodies recovered, including 5 children (Nov 6, 2009);Bodrum;Ansa Med;http://fortresseurope.blogspot.com/2009/11/quattro-annegati-al-largo-delle-coste.html;Del grande;1392;7;;;Turkey;27.43029;37.035339;Eastern Mediteranean route Sea;
241;14/11/2009 01:00;2009;The Egyptian border police shot and killed a man on the border with Israel. Three other people were arrested (Nov 14, 2009);Sinai, Egypt;Reuters;http://fortresseurope.blogspot.com/2009/11/egypt-police-kill-africa-migrant-on.html;Del grande;1393;1;;;Egypt;32.899829;24.088938;;
240;16/11/2009 01:00;2009;10 missing after the sinking of two boats off the coast of El Marsa, on the route to Spain. Three bodies recovered (Nov 16, 2009);marsa;Ansa Med;http://fortresseurope.blogspot.com/2009/11/algeria-3-morti-e-10-dispersial-largo.html;Del grande;1394;10;;;Spain;14.493757;35.88301;Central Mediteranean route;
238;01/12/2009 01:00;2009;Egyptian police fired on the border with Israel at Sinai. A dead. At least 17 victims from the start of the year (Dec 1, 2009);Sinai, Egypt;Reuters;http://fortresseurope.blogspot.com/2009/12/egypt-police-kill-african-migrant-at.html;Del grande;1396;1;;;Egypt;32.899829;24.088938;;
237;09/12/2009 01:00;2009;Found the lifeless body of an immigrant inside a truck landed at the port of Marseille to Tangier (Dec 9, 2009);tangier;AP;http://fortresseurope.blogspot.com/2009/12/mort-dun-migrant-marseille.html;Del grande;1397;1;;;France;-5.8;35.766667;Western Mediteranean route;
235;13/12/2009 01:00;2009;Data for 16 missing migrants off the coast of Mostaganem, en route to Spain (Dec 13, 2009);mostaganem;Ansa;http://fortresseurope.blogspot.com/2009/12/algeria-16-dispersi-sulla-rotta-per-la.html;Del grande;1399;16;;;Algeria;0.089767;35.939838;Western Mediteranean route;
233;15/12/2009 01:00;2009;Sinking boat in the river Tisza, on the border between Serbia and Hungary. Drowning 15 people, including a newborn baby (Dec 15, 2009);hungary;Reuters;http://fortresseurope.blogspot.com/2009/12/seven-held-in-kosovo-after-migrants.html;Del grande;1401;1;;;Serbia;19.503304;47.162494;Western Balkan route;
232;18/12/2009 01:00;2009;Two men killed by Egyptian border police at the border with Israel on Sinai (Dec 18, 2009);Sinai, Egypt;Reuters;http://fortresseurope.blogspot.com/2009/12/egyptian-police-kill-two-migrants-at.html;Del grande;1402;2;;;Egypt;32.899829;24.088938;;
2802;04/02/2010 01:00;2010;Egyptian police opened fire on a group of migrants at the border with Israel, 2 dead (Feb 4, 2010);Sinai, Egypt;Reuters;http://fortresseurope.blogspot.com/2010/02/egypt-police-kill-two-migrants-near.html;Del grande;1406;2;Israel;Egypt;Egypt;32.899829;24.088938;;Shot
2801;23/02/2010 01:00;2010;One dead and two injured in the shooting of the Egyptian police at the border with Israel. 8 victims already from the beginning of the year (Feb 23, 2010);Sinai, Egypt;Reuters;http://fortresseurope.blogspot.com/2010/03/egypt-police-kill-migrant-at-israel.html;Del grande;1408;1;Israel;Egypt;Egypt;32.899829;24.088938;;Shot
2800;27/03/2010 01:00;2010;Egyptian police fired on a group of migrants at the border with Israel at Sinai. 2 killed and 5 wounded. 11 victims beginning of the year (Mar 27, 2010);Sinai, Egypt;Reuters;http://fortresseurope.blogspot.com/2010/03/egypt-police-kill-2-african-migrants-on.html;Del grande;1410;2;Israel;Egypt;Egypt;32.899829;24.088938;;Shot
2799;03/04/2010 02:00;2010;Boat capsizes at sea during the landing in Lampedusa. Two missing. One of the corpses will be found a month later (Apr 3, 2010);lampedusa;;http://fortresseurope.blogspot.com/2010/05/cadavere-decapitato-trovato-in-mare.html;Del grande;1412;2;;;Italy;12.59292;35.508622;Central Mediteranean route;Drowned
2798;20/04/2010 02:00;2010;A man killed by gunfire in the Egyptian border police on the border with Israel in Sinai. Already 14 victims beginning of the year (Apr 20, 2010);Sinai, Egypt;Reuters;http://fortresseurope.blogspot.com/2010/04/reuters-ismailia-egypt-april-20-2010.html;Del grande;1414;1;Israel;Egypt;Egypt;32.899829;24.088938;;Shot
2797;21/04/2010 02:00;2010;A 16 year old Afghan boy hit by truck dies beneath which he had hidden in Dunkirk to embark secretly on a ferry to England (Apr 21, 2010);dunkirk;lHumanit;http://fortresseurope.blogspot.com/2010/04/un-afghan-de-seize-ans-meurt-dunkerque.html;Del grande;1415;1;Great Britain;France;France;2.375202;51.03456;;
2796;26/05/2010 02:00;2010;Found the bodies of two men drowned in the Evros River at the border between Turkey and Greece (May 26, 2010);evros;Ekathimerini;http://fortresseurope.blogspot.com/2010/06/dead-migrants-found-in-river-evros.html;Del grande;1416;2;Greece;Turkey;Greece;26.135943;41.244376;Eastern Mediteranean route Land;Shot
2795;29/06/2010 02:00;2010;A 38 year-old Eritrean woman killed by three bullets fired by Egyptian police at the border with Israel in Sinai. It is the nineteenth victim of 2010 (Jun 29, 2010);Sinai, Egypt;Reuters;http://fortresseurope.blogspot.com/2010/06/egypt-police-kill-eritrean-woman-at.html;Del grande;1418;1;Israel;Egypt;Egypt;32.899829;24.088938;;Shot
2794;01/07/2010 02:00;2010;Massacre in the Evros River at the border between Turkey and Greece. Found 16 dead bodies, including five women, drowned trying to swim across the river (Jul 1, 2010);evros;Hurriet;http://fortresseurope.blogspot.com/2010/07/16-migrants-drown-trying-to-reach.html;Del grande;1419;18;Greece;Turkey;Greece;26.135943;41.244376;Eastern Mediteranean route Land;Drowned
2793;07/07/2010 02:00;2010;Found two more bodies in the Evros River at the border with Turkey. Rises to 18 The death toll of the tragedy of July 1 (Jul 7, 2010);evros;Ekathimerini;http://fortresseurope.blogspot.com/2010/07/greece-migrants-deaths-in-evros.html;Del grande;1420;2;Greece;Turkey;Greece;26.135943;41.244376;Eastern Mediteranean route Land;Drowned
2792;21/07/2010 02:00;2010;Landing in Calabria, Belcastro, 1 drowned (Jul 21, 2010);calabria;Ansa;http://fortresseurope.blogspot.it/2010/07/calabria-sbarco-belcastro-1-morto.html;Del grande;1422;1;;;Italy;16.346379;39.308771;Apulia & Calbria;Drowned
2791;29/07/2010 02:00;2010;Two deaths in one week along the border between Egypt and Israel in the Sinai, both killed by Egyptian border police gunfire. There are already 21 people killed on the Sinai since the beginning of 2010 (Jul 29, 2010);Sinai, Egypt;Reuters;http://fortresseurope.blogspot.com/2010/07/egyptian-police-shoot-eritrean-migrant.html;Del grande;1423;2;Israel;Egypt;Egypt;32.899829;24.088938;;Shot
2790;04/08/2010 02:00;2010;Landing in Calabria, found the lifeless body of a young Afghan on a beach of Catanzaro (Aug 4, 2010);calabria;Adnkronos;http://fortresseurope.blogspot.com/2010/08/giovane-afgano-trovato-morto-in-mare.html;Del grande;1424;1;;;Italy;16.346379;39.308771;Apulia & Calbria;Drowned
2789;14/08/2010 02:00;2010;Shooting on the border between Egypt and Israel at Sinai. 6 Eritreans were killed, two under-fire police, 4 shots under their carers (Aug 14, 2010);Sinai, Egypt;Reuters;http://fortresseurope.blogspot.com/2010/08/six-migrants-shot-dead-near-egypt.html;Del grande;1426;6;Israel;Egypt;Egypt;32.899829;24.088938;;Shot
2788;15/08/2010 02:00;2010;Meeting the budget of the massacre of Eritreans in Sinai. According to police, in gunfire with the drivers have been killed at least 10 people dead and others may be dehydrated after fleeing into the wilderness (Aug 15, 2010);sinai;Reuters;http://fortresseurope.blogspot.com/2010/08/police-fear-higher-sinai-migrant-death.html;Del grande;1428;10;;;Egypt;34.035645;30.153994;;
2787;16/08/2010 02:00;2010;He died suffocated inside the truck in which he was hiding in the greek port of Patras to board a ferry line to Venice, bound for England. The corpse of Baiz Ebraim Pshadar is then abandoned by the driver and found by police on the A23 Udine-Tarvisio (Aug 16, 2010);venice;Il Gazzettino;http://fortresseurope.blogspot.com/2010/08/udine-muore-un-curdo-iracheno-nel.html;Del grande;1429;1;Great Britain;Italy;Italy;12.315515;45.440847;;Suffocated
2786;29/08/2010 02:00;2010;Sinking 50 miles off the coast of Sardinia. 1 body recovered, 1 missing at sea (Aug 29, 2010);sardinia;Swiss Info;http://fortresseurope.blogspot.com/2010/08/italia-immigrazione-naufragio-50-miglia.html;Del grande;1432;2;;;Italy;9.012893;40.120875;Central Mediteranean route;Drowned
2784;04/09/2010 02:00;2010;Recovered after eight days adrift vessel sailed from Al Hoceima and live in Andalucia. Found 34 of the 37 passengers on board. The three dead were abandoned at sea (Sep 4, 2010);hoceima;Diario De Sevilla;http://fortresseurope.blogspot.com/2010/09/moverse-es-la-reaccion-natural-ante-un.html;Del grande;1434;3;Spain;Morocco;Spain;-3.937112;35.249299;Western Mediteranean route;Drowned
2785;04/09/2010 02:00;2010;He died in the shooting of the Egyptian police on the border with Israel in Sinai, an immigrant African (Sep 4, 2010);Sinai, Egypt;Reuters;http://fortresseurope.blogspot.com/2010/09/egyptian-police-shoot-migrant-trying-to.html;Del grande;1433;3;Israel;Egypt;Egypt;32.899829;24.088938;;Shot
2783;11/09/2010 02:00;2010;Yahya Ishaq Suleiman, 25, Sudanese, who was killed in the fire of the Egyptian police at the border with Israel in Sinai. So far this year, are already 32 migrants killed in this area (Sep 11, 2010);Sinai, Egypt;Reuters;http://fortresseurope.blogspot.com/2010/09/sudanese-migrant-shot-dead-at-egypt.html;Del grande;1436;1;Israel;Egypt;Egypt;32.899829;24.088938;;Shot
2782;14/10/2010 02:00;2010;Attacked near the port of Samos, loses his life a boy who emigrated 23 years (Oct 14, 2010);samos;Kathimerini;http://fortresseurope.blogspot.com/2010/10/migrant-death-in-samos.html;Del grande;1439;1;;;Greece;26.820351;37.743215;Eastern Mediteranean route Sea;
2781;31/10/2010 02:00;2010;Sudanese police gunfire killed by Egyptian border in the Sinai Desert, at the border with Israel (Oct 31, 2010);Sinai, Egypt;Map;http://fortresseurope.blogspot.com/2010/10/un-soudanais-tue-lors-dune-tentative-de.html;Del grande;1441;1;Israel;Egypt;Egypt;32.899829;24.088938;;Shot
2780;03/11/2010 01:00;2010;The court of Algiers, a conviction for the murder of Indian sailor Kalkouli Amine, aged 18, who was killed while trying to climb to sneak up on a merchant ship at anchor in the port of Algiers, August 24, 2008, and directed in Europe (Nov 3, 2010);algiers;Info Soir;http://fortresseurope.blogspot.com/2010/11/alger-un-marin-indien-tue-un-harraga.html;Del grande;1442;1;;;Algeria;3.042048;36.752887;Western Mediteranean route;
2779;04/11/2010 01:00;2010;Shipwreck on the route for Spain, saves the merchant 5 of 10 passengers originating in Ain Tourk, Oran, the other 5 are dispersed (Nov 4, 2010);oran;El Khaber;http://fortresseurope.blogspot.com/2010/11/cinq-harragas-dain-tourk-ont-failli.html;Del grande;1443;5;Spain;Algeria;Algeria;-0.633056;35.696944;Western Mediteranean route;Drowned
2778;12/11/2010 01:00;2010;Found the body of a young man drowned on the way to Spain, to Chabia. This is the fourth corpse fished out of a month in the area of __Mostaganem, after the three found in Ouled Boughanem, Hadjadj and Sidi Lakhdar (Nov 12, 2010);mostaganem;Les Temps dAlgrie;http://fortresseurope.blogspot.com/2010/11/un-autre-cadavre-decouvert-la-plage.html;Del grande;1444;1;Spain;Algeria;Algeria;0.089767;35.939838;Western Mediteranean route;Drowned
2777;13/11/2010 01:00;2010;Twenty-one Eritrean killed by the gunfire of the Egyptian border police on the border with Israel in Sinai (Nov 13, 2010);Sinai, Egypt;Almasr alyoum;http://fortresseurope.blogspot.com/2010/11/egypt-10-african-migrants-arrested-and.html;Del grande;1445;21;Israel;Egypt;Egypt;32.899829;24.088938;;Shot
2776;30/11/2010 01:00;2010;A group of 250 Eritreans, 80 of which are rejected by Italy in Libya last year, ends sequestered into the hands of smugglers who have entrusted themselves to cross the border between Egypt and Israel in the Sinai. The redemption price is set at $ 8,000. An escape attempt fails and is repressed with unprecedented violence, resulting in the killing of six Eritreans (Nov 30, 2010);Sinai, Egypt;Repubblica;http://fortresseurope.blogspot.com/2010/11/uccisi-6-eritrei-nel-sinai-lincubo-di.html;Del grande;1448;6;;;Egypt;32.899829;24.088938;;Shot
2775;02/12/2010 01:00;2010;Sardar Ayari, Afghanistan, 25 years and father of three, died crushed between two trucks while trying to hide in a truck near the port of Patras to embark secretly to Italy (Dec 2, 2010);patras;Migreurop;http://fortresseurope.blogspot.com/2010/12/patrasso-schiacciato-tra-due-camion.html;Del grande;1450;1;Italy;Greece;Greece;21.734574;38.24664;;
2774;11/12/2010 01:00;2010;Killed by their smugglers two other men in the group of 250 Eritreans seized more than a month in the Sinai desert by the same Bedouin who had been entrusted to cross the border with Israel. The execution could be a retaliation for failure to pay the ransom of $ 8,000 that the robbers asking for free hostages (Dec 11, 2010);Sinai, Egypt;Repubblica;http://fortresseurope.blogspot.com/2010/12/profughi-eritrei-tragedia-nel-deserto.html;Del grande;1451;2;;;Egypt;32.899829;24.088938;;Shot
;02/01/2011 00:00;2011;died crossing the Oder/Neisse border. German police did not record the precise date.;;German Federal Police;;;;1;Germany;Poland;Germany;14.197083;52.825559;;drowned
2773;02/01/2011 01:00;2011;A dead man killed in the shooting of the Egyptian police at the border with Israel on Sinai (Jan 2, 2011);Sinai, Egypt;AFP;http://fortresseurope.blogspot.com/2011/01/egypt-police-say-migrant-killed-at.html;Del grande;1454;1;Israel;Egypt;Egypt;32.899829;24.088938;;Shot
2772;22/01/2011 01:00;2011;Found in Estepona, Malaga, the lifeless body of a young boy drowned in a crossing (Jan 22, 2011);estepona;Apdha;http://docs.google.com/viewer?url=http://www.apdha.org/media/FronteraSur2012.pdf;Del grande;1460;1;;;Spain;-5.149141;36.42985;Western Mediteranean route;Drowned
2771;26/01/2011 01:00;2011;Emerges from the sea lifeless body of a man drowned during a shipwreck in the sea area between Morocco and Spain. The discovery was made in Estepona (Jan 26, 2011);estepona;Diario Sur;http://fortresseurope.blogspot.com/2011/01/spagna-il-mare-porta-riva-un-altro.html;Del grande;1462;1;Spain;Morocco;Spain;-5.149141;36.42985;Western Mediteranean route;Drowned
2770;15/02/2011 01:00;2011;Found in Bouharoun, Tipaza, the lifeless bodies of 6 boys drowned during the crossing to Spain (Feb 15, 2011);bouharoun, tipaza;Apdha;http://docs.google.com/viewer?url=http://www.apdha.org/media/FronteraSur2012.pdf;Del grande;1466;6;Spain;Algeria;Algeria;2.654829;36.623381;Western Mediteranean route;
2768;25/02/2011 01:00;2011;Found the lifeless body of a young boy drowned trying to swim to Ceuta, one of the two Spanish enclaves in Morocco (Feb 25, 2011);ceuta;El Faro;http://fortresseurope.blogspot.com/2011/03/ceuta-muore-annegato-un-16enne-alla.html;Del grande;1468;1;Spain;Morocco;Spain;-5.324636;35.888384;Western Mediteranean route;
2767;26/02/2011 01:00;2011;The family of 9 children in the province of Arzew recognize the bodies of their loved ones, fished in Jijel after the sinking of their ship direct to Spain, 6 other passengers are still missing (Feb 26, 2011);arzew;Apdha;http://docs.google.com/viewer?url=http://www.apdha.org/media/FronteraSur2012.pdf;Del grande;1469;15;Spain;Algeria;Algeria;-0.316667;35.85;Western Mediteranean route;Drowned
2766;04/03/2011 01:00;2011;A vessel is at sea the lifeless body of a drowning man, to Cap Carbon, Arzew (Mar 4, 2011);arzew;Apdha;http://docs.google.com/viewer?url=http://www.apdha.org/media/FronteraSur2012.pdf;Del grande;1471;1;;;Algeria;-0.316667;35.85;Western Mediteranean route;Drowned
2765;05/03/2011 01:00;2011;During the landing of the ferry greek Ionian King at the port of Souda, Crete load of 1,200 foreigners were evacuated from Benghazi, fleeing Libya in revolt, a group of 46 Bangladeshis fear of being expelled from Greece throws herself into the sea to escape groped . 3 of them drowned, while 16 others are reported missing (Mar 5, 2011);crete;Kathimerini;http://fortresseurope.blogspot.com/2011/03/grecia-3-morti-e-16-dispersi-tra-i.html;Del grande;1473;19;;;Greece;24.809269;35.240117;Eastern Mediteranean route Sea;Drowned
2763;14/03/2011 01:00;2011;"Sailed from Sidi Mansour (Sfax) on the route to Lampedusa, the old fishing vessel ""Zuhair"" is lost at sea with all its 48 passengers. It is a different vessel from that wrecked yesterday in Kerkennah (Mar 14, 2011)";lampedusa;Fortress Europe;http://fortresseurope.blogspot.com/2011/11/ahmed-akram-mohammed-makram-e-walid.html;Del grande;1477;48;Italy;Tunisia;Tunisia;12.59292;35.508622;Central Mediteranean route;Drowned
2762;17/03/2011 01:00;2011;A corpse in an advanced state of decomposition was found on the rocks of Pantelleria. Two other victims of the crossings of the Strait of Sicily were fished out in the last hour off Lampedusa (Mar 17, 2011);lampedusa;Repubblica;http://fortresseurope.blogspot.com/2011/03/pantelleria-trovato-un-cadavere-sugli.html;Del grande;1480;3;;;Italy;12.59292;35.508622;Central Mediteranean route;Drowned
2760;29/03/2011 02:00;2011;You lost at sea a boat game from Sfax to Lampedusa with 74 passengers on board. The victims were originating in the governorate of Kef and the districts of Hay and Nur Mallasin in Tunis, no victim of Jebal Ahmer (Mar 29, 2011);lampedusa;Fortress Europe;http://fortresseurope.blogspot.com/2011/11/il-naufragio-di-zarzis-e-i-ragazzi-di.html;Del grande;1483;74;Italy;Tunisia;Tunisia;12.59292;35.508622;Central Mediteranean route;Drowned
2761;29/03/2011 02:00;2011;You lost at sea a boat game from Zarzis to Lampedusa with 46 passengers on board. At least 7 of them are from the district of Jebal Ahmer, in Tunis (Mar 29, 2011);lampedusa;Fortress Europe;http://fortresseurope.blogspot.com/2011/11/il-naufragio-di-zarzis-e-i-ragazzi-di.html;Del grande;1482;46;Italy;Tunisia;Tunisia;12.59292;35.508622;Central Mediteranean route;Drowned
2759;01/04/2011 02:00;2011;Landing at Marina di Modica (Rg), in Sicily, a drowned (Apr 1, 2011);marina;Il clandestino;http://fortresseurope.blogspot.com/2011/04/modica-un-morto-annegato-punta.html;Del grande;1485;1;;;Italy;14.773094;36.711697;Central Mediteranean route;Drowned
2758;02/04/2011 02:00;2011;Found a second dead body near Marina di Modica (Rg), in Sicily, in the cliffs of Punta Regilione, drowned after the landing of the previous days (Apr 2, 2011);punta;Il clandestino;http://fortresseurope.blogspot.com/2011/04/modica-ritrovato-un-altro-cadavere-in.html;Del grande;1486;1;;;Italy;-16.324539;28.569022;Western African route;Drowned
2757;03/04/2011 02:00;2011;Shipwreck off the coast of Libya in a boat heading to Lampedusa. Found along the shores of Tripoli, the lifeless bodies of 68 people drowned. Unspecified number of missing at sea. According to the agency Habeshia could be over 250, but the information is not confirmed (Apr 3, 2011);lampedusa;Tg3;http://fortresseurope.blogspot.com/2011/04/libia-naufragio-tripoli-almeno-68.html;Del grande;1488;250;Italy;Libya;Libya;12.59292;35.508622;Central Mediteranean route;Drowned
2756;13/04/2011 02:00;2011;Are still missing at sea, twenty days after their departure from Libya, two boats of the Eritrean direct to Lampedusa. First there were 335 passengers and 160 on the second. Both had asked for help by calling the Eritrean community in Rome. But they never arrived at their destination. Neither in Italy nor in Malta, nor have returned to Libya (Apr 13, 2011);lampedusa;Repubblica;http://fortresseurope.blogspot.com/2011/04/pantelleria-due-morte-un-disperso-e-le.html;Del grande;1491;495;Italy;Libya;Libya;12.59292;35.508622;Central Mediteranean route;Drowned
2755;19/04/2011 02:00;2011;Tunisian hit and killed on the Bari bypass while walking to the reception center (Apr 19, 2011);bari;Agi;http://fortresseurope.blogspot.com/2011/04/tunisino-investito-e-ucciso-sulla.html;Del grande;1494;1;;;Italy;16.871871;41.117143;Apulia & Calbria;Shot
2754;30/04/2011 02:00;2011;Linosa, found a dead body among the rocks. Probably one of the more than two hundred missing the wreck of 6 April (Apr 30, 2011);linosa;Ansa;http://fortresseurope.blogspot.com/2011/04/linosa-ritrovato-un-cadavere-tra-gli.html;Del grande;1495;1;;;Italy;12.868741;35.866074;Central Mediteranean route;Drowned
2751;09/05/2011 02:00;2011;The British newspaper Guardian raised the complaints of eirtrei of Rome. A boat with 72 on board Eritrean wandered the Mediterranean for two weeks without receiving rescue ships of NATO, who left to die of starvation 61 passengers (May 9, 2011);Italy;The Guardian;http://fortresseurope.blogspot.com/2011/05/abbandonati-alla-deriva-dalle-navi.html;Del grande;1500;61;;;Italy;12.56738;41.87194;;Starvation
2752;09/05/2011 02:00;2011;Found three bodies among the rocks of Punta Sword, in Lampedusa, where yesterday a boat ran aground with 528 passengers on board (May 9, 2011);punta;Ansa;http://fortresseurope.blogspot.com/2011/05/lampedusa-recuperati-tre-cadaveri-tra.html;Del grande;1499;3;;;Italy;-16.324539;28.569022;Western African route;Drowned
2753;09/05/2011 02:00;2011;Suspended the search for victims of the sinking of Almeria on May 6. The budget is 4 dead, including two children, and 20 missing (May 9, 2011);almeria;Europa Press;http://fortresseurope.blogspot.com/2011/05/almeria-sospese-le-ricerche-dei.html;Del grande;1498;24;;;Spain;-2.463714;36.834047;Western Mediteranean route;Drowned
2750;10/05/2011 02:00;2011;Lost at sea from a boat game Metline and live in Pantelleria, with 17 children on board the Cap Zebib (May 10, 2011);pantelleria;Fortress Europe;http://fortresseurope.blogspot.com/2011/05/tunisia-naufragio-metline-17-dispersi.html;Del grande;1501;17;;;Tunisia;11.940496;36.828221;Central Mediteranean route;Drowned
